SPS1_1,SPS2_2,SPS2_3,SPS2_4,SPS2_5,SADBNK1,SADBNK2,SADBNK3,SADBNK4,SADBNK5,SADBNK6,SADBNK7,SADBNK8,SADBNK9,SADBNK10,SADBNK11,SADBNK12,SADBNK13,SADBNK14,SADBNK15,SADBNK16,SADBNK17,SADBNK18,SADBNK19,SADBNK20,SADBNK21,SADBNK22,SADBNK23,SADBNK24,SADBNK25,SADBNK26,SOPHStot,SOCtot
3,3,3,3,3,4,3,4,4,4,2,4,4,4,4,4,3,2,4,4,4,4,4,4,3,4,4,3,4,2,3,15,93
2,1,2,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,3,1,3,1,2,3,1,3,2,3,2,3,7,51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,2,1,0,2,1,2,0,1,0,2,3,0,1,1,0,2,3,2,0,0,4,3,2,1,2,0,36
2,0,0,0,0,1,0,2,2,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,2,2,0,2,2,19
3,2,2,3,1,3,3,3,4,3,3,3,3,4,3,3,3,3,3,4,4,3,3,2,3,3,4,3,3,3,3,11,82
1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0,1,1,13
2,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,4,4,4,2,3,3,3,2,4,3,2,3,3,14,81
2,3,1,2,1,1,0,2,1,1,1,1,1,0,1,0,1,0,1,2,1,2,0,3,0,2,2,3,0,1,0,9,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2,2,2,3,2,3,0,3,1,2,2,3,4,1,3,3,1,2,3,4,2,1,3,2,4,0,2,3,2,2,3,11,59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3
2,2,3,2,1,2,2,3,3,3,0,1,3,1,1,0,0,2,2,2,1,2,2,0,1,1,4,1,2,1,3,10,43
3,2,2,2,2,4,3,3,3,2,2,4,4,2,4,3,4,4,4,2,3,2,3,3,3,2,4,2,0,3,4,11,77
1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,3,3,1,1,1,2,2,1,2,3,2,8,44
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,3,1,1,2,7,39
1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26
0,0,0,0,0,2,0,0,2,1,1,1,3,3,0,1,0,1,2,1,1,2,0,2,0,2,2,2,0,0,2,0,31
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,8
1,1,1,1,1,0,1,1,0,2,2,0,2,0,0,0,1,2,2,2,1,2,0,0,0,0,2,0,0,0,0,5,20
3,3,2,3,1,4,2,3,0,3,3,0,2,0,0,3,4,3,4,0,4,2,3,4,3,0,4,3,0,0,0,12,54
2,0,2,2,4,3,1,2,4,4,4,4,4,2,3,4,4,3,4,4,4,4,3,0,0,2,4,4,4,4,1,10,80
2,1,3,1,3,3,1,1,2,0,1,2,4,3,0,0,1,0,2,3,0,1,1,2,0,0,4,1,1,0,3,10,36
1,1,1,1,2,4,2,4,3,2,3,4,4,3,2,4,2,3,4,3,4,2,4,1,3,2,4,4,0,4,4,6,79
1,1,2,2,2,3,2,2,2,2,1,4,3,2,4,4,0,2,3,4,2,3,0,3,3,4,4,3,1,0,3,8,64
1,0,2,0,0,2,0,2,2,3,0,2,2,0,3,0,2,0,3,2,2,2,1,3,1,0,3,1,4,2,2,3,44
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5
1,1,0,1,0,2,1,0,1,1,0,1,0,2,1,1,0,0,2,1,1,0,0,1,0,2,2,1,1,0,2,3,23
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,7
2,1,2,3,4,4,4,4,3,4,4,4,4,0,2,2,4,4,4,4,4,4,3,2,3,2,4,4,4,3,4,12,88
1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,1,12
4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,2,3,3,4,4,4,4,3,4,18,95
4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,20,98
2,2,2,2,2,2,1,2,3,3,2,2,4,2,0,3,2,2,2,2,2,2,2,3,3,3,4,3,3,2,1,10,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,1,2,1,1,1,2,0,2,2,1,1,0,1,1,1,0,1,2,0,0,1,2,2,1,1,4,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
1,1,1,1,1,1,0,1,1,1,0,1,0,1,2,1,1,2,1,3,1,4,1,2,2,2,3,3,3,1,1,5,39
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,3,1,1,2,0,0,15
2,2,3,3,3,4,3,4,4,4,2,3,4,4,1,3,4,4,4,4,3,4,4,4,2,3,4,4,3,4,4,13,91
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,4
3,2,2,3,3,2,3,4,3,3,2,4,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,3,3,2,3,13,79
1,1,2,2,3,1,2,2,1,1,0,1,0,1,1,0,1,1,0,0,1,3,1,0,0,0,0,2,2,2,2,9,25
4,4,2,3,2,4,4,4,3,3,4,4,4,4,4,0,4,2,3,2,1,4,4,0,4,1,4,4,4,3,2,15,80
2,2,0,3,0,2,3,3,2,3,2,3,4,0,1,1,3,3,2,3,2,4,3,2,1,1,4,4,4,2,2,7,64
0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,12
2,1,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,6,55
2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,2,2,2,4,3,3,2,3,2,2,3,3,3,2,4,10,66
1,0,0,0,0,4,2,4,3,2,4,4,4,1,4,4,3,4,3,4,4,3,4,3,4,3,3,3,4,4,1,1,86
0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,2,4,0,3,0,0,0,4,4,2,4,0,0,0,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,4,4,3,3,4,2,3,3,3,4,2,3,0,2,2,2,2,3,4,3,4,4,2,2,2,4,4,3,14,73
2,0,0,1,1,2,0,2,2,1,1,1,0,1,2,1,2,0,2,2,1,2,2,2,2,0,3,3,2,1,1,4,38
1,0,0,0,0,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,3,2,0,1,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2,2,3,2,3,2,1,3,2,3,1,2,4,1,1,4,2,2,1,3,3,2,2,2,1,1,4,4,2,2,1,12,56
1,0,0,0,0,1,0,2,1,2,0,0,3,0,1,0,1,0,1,1,0,0,0,0,1,0,3,1,2,0,1,1,21
1,0,1,1,0,1,0,0,1,2,0,2,0,0,0,2,2,0,1,3,0,3,2,2,2,0,2,4,2,0,2,3,33
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,2,0,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,0,2,3,1,2,2,1,1,2,3,43
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,7
1,1,1,0,1,3,1,3,2,3,1,0,3,2,1,3,2,2,3,3,2,4,0,1,3,1,4,4,3,1,1,4,56
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,2,0,0,0,2,0,0,11
2,2,2,1,1,2,1,4,2,3,3,4,3,1,2,3,3,3,2,2,3,2,0,2,3,2,4,4,4,4,0,8,66
2,2,1,1,1,2,0,1,0,0,0,3,4,0,0,0,0,0,2,2,3,0,0,0,0,0,3,2,4,1,0,7,27
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,4,0,0,3,9
2,2,2,2,1,3,1,1,3,3,2,4,3,1,2,1,3,3,3,4,3,2,1,1,2,1,4,3,2,3,1,9,60
2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,2,4,3,3,3,3,3,3,3,3,2,3,3,10,78
4,3,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,3,3,3,4,4,4,3,4,0,4,3,4,4,4,19,91
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,16,77
1,2,2,3,3,3,1,3,3,3,3,4,4,4,4,4,3,3,3,4,4,3,4,4,4,4,3,2,1,3,4,11,85
1,0,0,0,0,1,0,2,2,3,0,1,0,0,0,0,0,0,1,2,1,3,2,0,4,0,4,2,0,2,0,1,30
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,1,0,0,1,1,1,0,1,2,0,0,2,1,0,1,4,0,1,0,1,0,0,2,3,2,0,1,6,24
3,2,1,1,2,3,1,4,3,3,3,3,2,3,3,2,4,3,2,4,3,4,3,3,4,3,3,4,4,3,3,9,80
2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,3,1,2,1,3,2,2,3,1,2,7,39
2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,0,2,2,2,0,1,10,41
3,4,0,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,2,3,3,2,3,3,13,73
2,0,1,1,0,0,0,1,0,1,1,2,1,0,2,2,2,0,2,2,2,1,0,1,0,0,3,1,0,1,1,4,26
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,6
1,1,0,0,1,2,0,2,1,2,1,3,2,1,2,2,2,1,2,2,2,2,1,2,2,2,3,2,2,3,3,3,49
2,1,3,3,4,4,4,4,4,0,3,4,4,4,3,3,3,2,4,3,4,4,4,2,2,3,4,4,3,4,3,13,86
2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,10,55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,7
2,2,3,2,2,4,2,3,3,3,2,2,3,2,3,2,2,2,2,3,2,3,3,2,3,1,4,2,3,2,1,11,64
2,1,1,1,1,2,1,2,2,2,0,1,3,1,2,2,3,1,3,3,1,3,3,2,2,0,4,2,2,2,1,6,50
0,0,0,0,0,1,0,2,1,1,1,4,1,1,1,0,0,1,1,2,2,1,2,1,1,1,2,3,2,1,1,0,34
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,1,0,11
3,2,2,3,4,2,2,2,2,2,1,2,2,3,2,2,3,1,2,4,1,3,2,1,3,2,3,2,3,2,2,14,56
3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3,3,3,12,77
2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,0,0,3,2,3,2,2,2,3,8,44
1,0,0,1,0,2,0,1,1,1,0,1,0,1,0,0,2,0,1,1,0,4,2,0,0,0,1,1,4,0,0,2,23
0,0,0,0,0,1,0,2,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,2,2,1,0,3,0,24
1,0,1,0,0,1,1,1,2,1,2,1,2,0,0,0,1,0,0,3,4,2,0,0,3,1,4,2,0,2,0,2,33
3,3,3,2,4,4,2,4,4,4,3,4,4,2,4,4,2,3,4,4,4,4,2,4,2,2,4,4,2,4,3,15,87
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,2,1,2,2,0,2,0,2,1,1,0,0,2,2,2,1,2,3,2,3,1,2,0,1,0,3,2,2,3,9,39
1,0,0,0,0,1,0,2,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,3,0,1,1,18
2,1,0,0,0,2,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2,1,0,0,0,3,0,2,0,0,3,16
1,1,0,0,0,1,3,1,1,2,1,1,1,2,2,1,3,1,2,4,1,1,3,3,3,3,3,4,3,0,4,2,54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,3,0,3,2,3,0,1,1,1,2,1,0,1,3,2,0,3,1,3,3,0,4,3,3,1,3,5,47
1,1,2,1,1,2,2,3,2,2,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,2,3,3,3,3,2,6,64
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,0,1,1,1,0,3,1,1,0,1,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,1,1,1,2,0,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,1,1,2,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1,0,1,1,1,2,0,2,1,1,2,2,3,0,0,2,0,0,3,2,0,3,0,0,0,0,3,0,0,2,0,4,28
4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,4,4,2,3,3,3,3,3,4,2,3,16,81
2,1,2,1,0,3,0,2,2,2,0,0,0,2,0,2,2,2,2,2,0,3,0,2,0,0,4,0,0,0,0,6,30
1,0,0,0,1,2,0,1,2,1,0,2,2,0,2,0,1,0,0,2,0,2,2,0,2,0,3,2,2,0,2,2,30
2,2,2,2,2,1,3,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,10,70
1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,0,2,0,1,0,0,0,0,2,2,3,2,2,0,2,7,35
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,1,8
1,1,0,0,0,3,1,1,1,2,0,0,1,0,2,0,2,0,3,3,2,3,0,1,1,0,3,2,3,0,0,2,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,1,3,2,2,3,3,2,4,0,3,2,2,3,1,4,4,4,4,1,2,3,0,4,4,3,0,1,6,64
4,4,3,3,3,4,0,3,3,4,2,4,2,3,3,2,4,3,4,4,2,4,4,4,4,4,4,4,4,0,3,17,82
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3
2,1,3,2,2,2,2,3,2,2,2,3,3,3,2,3,1,3,1,3,3,2,2,2,3,2,3,1,2,2,0,10,57
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3
2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,2,0,0,0,4,10
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,5
2,1,1,1,1,2,2,2,2,2,1,3,3,2,2,2,4,2,0,3,3,2,1,1,2,2,3,3,0,1,2,6,52
3,2,2,2,2,2,2,2,2,2,2,4,2,4,2,3,3,2,3,3,3,2,2,2,3,2,4,3,2,1,1,11,63
1,0,1,1,1,3,2,2,2,2,3,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,1,4,59
1,1,0,0,0,1,0,2,1,1,1,2,1,1,2,2,1,0,1,0,1,1,0,0,0,1,0,2,1,0,1,2,23
2,1,1,1,1,0,1,3,2,2,1,2,1,1,2,1,2,2,3,2,2,3,2,0,2,1,1,3,2,1,2,6,44
3,3,3,2,1,3,2,3,3,2,1,2,3,1,1,1,2,3,3,2,2,3,3,2,3,2,2,2,2,2,1,12,56
0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,4,0,0,0,1,0,16
2,1,1,1,0,2,1,2,1,2,2,3,2,2,3,2,3,1,2,2,2,2,2,1,0,2,2,2,4,2,2,5,51
3,2,2,2,2,2,1,3,2,1,2,4,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,3,11,53
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,3,0,1,0,3,4,1,19
2,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,4,2,3,3,3,12,75
3,3,3,3,3,4,3,3,3,4,1,4,3,3,2,3,4,1,4,4,3,2,4,1,4,2,4,2,4,3,3,15,78
4,3,3,3,3,2,3,2,3,3,3,3,3,2,3,2,3,3,2,3,3,2,2,3,2,2,3,3,3,2,2,16,67
2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,3,1,3,2,2,2,3,1,1,3,3,1,3,2,2,9,54
0,0,0,0,0,1,0,3,1,1,0,2,2,1,1,1,2,0,3,1,0,2,2,3,1,1,4,1,2,1,3,0,39
2,1,2,1,2,4,2,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,2,3,3,2,4,3,3,2,3,8,73
1,1,1,1,1,2,1,2,3,2,1,2,3,2,1,0,2,1,2,2,2,0,3,2,2,2,4,2,3,2,2,5,50
0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,3,2,2,3,3,2,0,51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,5
2,1,0,0,1,2,0,1,1,1,0,1,0,1,2,0,2,1,2,2,2,0,0,0,0,0,3,2,1,1,0,4,25
2,1,1,1,0,2,1,2,2,1,2,0,2,1,1,1,2,2,2,2,0,2,2,1,0,3,3,1,1,2,1,5,39
1,1,1,1,1,1,1,2,0,1,0,0,0,2,0,3,2,0,1,3,2,1,0,1,0,1,4,3,0,2,2,5,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,4,4,3,3,3,2,3,2,3,4,3,3,2,3,3,4,3,3,3,3,3,2,3,3,3,2,4,3,15,76
1,1,1,1,1,3,2,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3,2,2,2,2,3,2,3,3,2,5,67
2,2,4,1,3,4,1,3,2,4,4,4,4,4,2,1,3,4,1,4,4,3,4,1,4,2,3,4,2,4,0,12,76
3,2,2,2,0,4,4,3,3,4,3,4,4,4,4,4,4,2,3,4,2,4,4,4,4,3,4,4,4,2,4,9,93
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,8
2,2,1,1,2,2,1,3,2,1,0,3,2,0,3,2,2,0,3,2,2,2,3,1,3,1,3,3,3,1,1,8,49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,4
0,0,0,0,0,1,0,4,4,4,4,0,4,4,3,0,0,0,4,0,0,4,1,0,0,0,4,0,0,4,0,0,45
2,1,2,2,1,0,0,2,2,1,0,0,2,0,1,1,1,2,1,1,2,2,2,1,1,1,3,2,0,3,3,8,34
1,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,3,1,2,0,2,1,20
4,4,4,4,4,3,4,2,4,2,3,4,2,2,4,3,4,2,4,4,4,4,4,4,4,4,3,4,4,2,4,20,88
3,4,2,3,3,4,3,2,4,4,4,3,2,4,4,3,4,2,4,4,2,4,4,4,2,2,4,4,3,0,3,15,83
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,0,3,0,0,1,0,2,2,0,22
2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,9,53
1,1,1,1,1,2,0,2,2,2,1,1,2,2,0,0,1,1,2,2,1,2,2,2,2,1,2,2,3,2,2,5,41
2,1,2,2,2,1,2,2,2,1,1,3,2,3,4,2,2,0,2,2,2,2,2,3,4,1,3,4,3,2,4,9,59
3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,15,99
2,2,1,2,1,4,1,2,4,4,2,4,1,2,3,1,4,1,2,4,4,1,3,0,2,2,4,4,3,2,3,8,67
1,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,0,0,0,1,2,2,3,1,1,5,42
2,0,2,1,1,1,3,1,1,0,1,0,3,2,0,2,0,0,1,2,2,0,0,0,0,0,3,2,0,0,1,6,25
0,0,0,0,0,1,0,1,1,2,0,1,1,1,1,0,0,0,1,2,0,0,1,1,0,1,2,1,0,0,2,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,1,1,2,1,3,2,2,2,3,2,3,3,2,3,1,2,3,2,3,2,3,3,3,2,3,3,1,3,8,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,0,1,1,2,0,1,1,2,0,0,1,3,0,0,0,1,2,1,0,3,1,0,0,0,2,0,0,1,2,4,23
0,0,0,0,0,2,3,2,0,2,2,0,2,0,0,0,0,3,0,2,0,2,2,1,1,3,2,1,0,3,2,0,35
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4
0,0,0,0,0,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,0,1,1,0,1,1,0,2,1,0,28
2,1,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,2,3,0,0,3,20
2,1,1,1,1,3,1,1,3,3,3,1,2,2,3,2,2,1,3,3,2,2,2,1,2,1,4,2,2,3,1,6,55
0,0,0,0,0,2,0,3,1,3,0,0,1,0,0,1,1,1,2,0,1,0,0,0,1,2,2,2,2,0,2,0,27
2,1,2,3,2,1,2,2,2,2,2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,10,47
2,2,2,2,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3,4,3,4,3,2,4,2,4,3,4,2,2,10,74
0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,1,0,1,2,0,0,1,0,0,0,2,0,13
2,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,5,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11
1,0,1,2,2,2,2,3,2,2,2,4,0,1,1,2,2,1,1,2,3,3,3,0,0,3,3,1,4,3,3,6,53
1,0,0,0,0,1,1,3,1,3,1,1,3,1,1,1,1,2,1,2,1,2,1,1,1,1,3,1,2,1,3,1,40
1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,0,1,2,2,2,0,2,3,29
0,0,0,0,0,2,0,2,1,1,0,1,0,0,2,0,1,0,1,1,0,0,0,0,1,0,2,2,2,0,1,0,20
1,0,0,1,0,2,0,2,1,1,0,2,0,1,3,2,2,1,2,2,2,1,1,2,3,0,4,2,4,2,3,2,45
2,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,2,0,0,0,0,0,0,1,1,0,0,3,2,2,22
0,0,0,0,0,2,0,2,0,0,3,2,0,0,0,2,2,0,1,0,0,2,3,2,1,0,1,2,3,1,3,0,32
1,0,1,0,0,1,0,1,0,1,1,2,2,1,0,1,0,0,1,1,0,0,2,0,0,0,2,4,2,0,0,2,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
